Hunit; float; Count; Total; Proportion 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 2; 68.57; 226; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
21; 1; 23.37; 551; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 8; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 7; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
22; 6; 67.73; 232; 719 
